0,1,2,3,4,5,6,7
HumpLi01,Lil'Jordan Humphrey,NOR,22,WR,3,1,2020
JohnDE04,D'Ernest Johnson,CLE,24,RB,16,0,2020
KeenDa00,Dalton Keene,NWE,21,TE,6,0,2020
MackMa00,Marlon Mack,IND,24,RB,1,1,2020
MontTy01,Ty Montgomery,NOR,27,WR,6,1,2020
MorrAl00,Alfred Morris,NYG,32,RB,9,0,2020
SaubEr00,Eric Saubert,JAX,26,TE,8,4,2020
SpenDi00,Diontae Spencer,DEN,28,WR,11,0,2020
SuttCo00,Courtland Sutton,DEN,25,WR,1,1,2020
WarrKa00,Kahale Warring,HOU,23,TE,7,0,2020
WestNi00,Nick Westbrook-Ikhine,TEN,23,WR,14,1,2020
WoerCh00,Charlie Woerner,SFO,23,TE,14,0,2020
ZylsBr00,Brandon Zylstra,CAR,27,WR,16,2,2020
AsiaDe00,Devin Asiasi,NWE,23,TE,9,3,2020
BonnRe00,Reggie Bonnafon,CAR,24,RB,2,0,2020
BoonMi00,Mike Boone,MIN,25,RB,16,0,2020
BrowDa04,Daniel Brown,NYJ,28,WR,16,1,2020
ButtJa00,Jake Butt,DEN,25,TE,5,1,2020
CabiJa00,Jason Cabinda,DET,24,LB,16,2,2020
CageLa01,Lawrence Cager,NYJ,23,WR,2,1,2020
CallAn00,Antonio Callaway,MIA,23,WR,5,1,2020
2020,,,,,,,
CoxxCh01,Chandler Cox,MIA,24,RB,8,3,2020
DafnDo00,Dominique Dafney,GNB,23,TE,5,2,2020
DillAJ00,AJ Dillon,GNB,22,RB,11,0,2020
EvanDa02,Darrynton Evans,TEN,22,RB,5,0,2020
FostRo01,Robert Foster,WAS,26,WR,4,2,2020
FounDa00,Daurice Fountain,IND,25,WR,5,0,2020
FowlBe00,Bennie Fowler,NOR,29,WR,5,0,2020
GillRe00,Reggie Gilliam,BUF,23,FB,14,0,2020
JanoAn00,Andy Janovich,CLE,27,RB,14,3,2020
MillLa01,Lamar Miller,CHI,29,RB,1,0,2020
NewtCa00,Cam Newton,NWE,31,QB,15,15,2020
ParkCo02,Colby Parkinson,SEA,21,TE,6,0,2020
PennEl00,Elijhaa Penny,NYG,27,RB,14,0,2020
RossJo00,John Ross,CIN,25,WR,3,1,2020
ZubeIs00,Isaiah Zuber,NWE,23,WR,4,0,2020
AlleJo02,Josh Allen,BUF,24,QB,16,16,2020
BaugMa02,Marcus Baugh,WAS,26,TE,8,1,2020
BellLe02,LeVante Bellamy,DEN,24,RB,5,0,2020
BellNi01,Nick Bellore,SEA,31,LB,16,0,2020
