0,1,2,3,4,5,6,7
AustTa00,Tavon Austin,LAR,27,WR,16,9,2017
BrowDa04,Daniel Brown,CHI,25,WR,14,2,2017
CeleBr00,Brent Celek,PHI,32,TE,16,10,2017
GranJa00,Jakeem Grant,MIA,25,WR,16,0,2017
GrifRy00,Ryan Griffin,HOU,27,TE,7,6,2017
HolmAn00,Andre Holmes,BUF,29,WR,14,2,2017
PaulNi00,Niles Paul,WAS,28,TE,14,8,2017
SmalWe00,Wendell Smallwood,PHI,23,RB,8,3,2017
TaylJo01,Jordan Taylor,DEN,25,WR,10,2,2017
WillBr04,Brandon Williams,IND,30,WR,14,10,2017
DorsPh00,Phillip Dorsett,NWE,24,WR,15,2,2017
EricAl01,Alex Erickson,CIN,25,WR,16,0,2017
FasaAn00,Anthony Fasano,MIA,33,TE,16,7,2017
RodgRi00,Richard Rodgers,GNB,25,TE,15,1,2017
SealRi00,Ricky Seals-Jones,ARI,22,WR,10,1,2017
ShahAd00,Adam Shaheen,CHI,23,FB,13,7,2017
ToilLe00,Levine Toilolo,ATL,26,TE,15,12,2017
VannNi00,Nick Vannett,SEA,24,TE,15,4,2017
ConlCh00,Chris Conley,KAN,25,WR,5,5,2017
CookDa01,Dalvin Cook,MIN,22,RB,4,4,2017
CoopPh00,Pharoh Cooper,LAR,22,WR,16,1,2017
HenrDe00,Derrick Henry,TEN,23,RB,16,2,2017
NiklTr00,Troy Niklas,ARI,25,TE,15,11,2017
PeteAd01,Adrian Peterson,2TM,32,RB,10,7,2017
2017,,,,,,,
ReynJo00,Josh Reynolds,LAR,22,WR,16,1,2017
WillMi07,Mike Williams,LAC,23,WR,10,1,2017
AlleDw00,Dwayne Allen,NWE,27,TE,16,8,2017
ByrdDa00,Damiere Byrd,CAR,24,WR,8,3,2017
ClemCo00,Corey Clement,PHI,23,RB,16,0,2017
FloyMi00,Michael Floyd,MIN,28,WR,11,1,2017
LewiTo00,Tommylee Lewis,NOR,25,WR,15,0,2017
MorgDa01,David Morgan,MIN,24,TE,15,6,2017
PerrBr02,Breshad Perriman,BAL,24,WR,11,3,2017
UzomC.00,C.J. Uzomah,CIN,24,TE,14,4,2017
WillKe05,Kerwynn Williams,ARI,26,RB,16,6,2017
BrowMa03,Malcolm Brown,LAR,24,RB,11,1,2017
HansCh00,Chad Hansen,NYJ,22,WR,15,1,2017
HeueJe00,Jeff Heuerman,DEN,25,TE,14,6,2017
HoltJo00,Johnny Holton,OAK,27,WR,16,1,2017
JoneAa00,Aaron Jones,GNB,23,RB,12,4,2017
MartDo00,Doug Martin,TAM,28,RB,11,8,2017
RawlTh00,Thomas Rawls,SEA,24,RB,12,3,2017
RodgJa00,Jacquizz Rodgers,TAM,27,RB,16,4,2017
TurbRo00,Robert Turbin,IND,28,RB,6,1,2017
WalfCl00,Clive Walford,OAK,26,TE,13,0,2017
WillKa02,Kasen Williams,CLE,25,WR,7,2,2017
AdamJe01,Jerell Adams,NYG,25,TE,16,1,2017
BersBr00,Brenton Bersin,CAR,27,WR,8,1,2017
BlouLe00,LeGarrette Blount,PHI,31,RB,16,11,2017
CarrDe00,Derek Carrier,LAR,27,TE,14,3,2017
DarbAm00,Amara Darboh,SEA,23,WR,16,0,2017
ErviTy00,Tyler Ervin,HOU,24,RB,4,0,2017
McBrTr00,Tre McBride,CHI,25,WR,8,3,2017
MurpLo00,Louis Murphy,SFO,30,WR,7,7,2017
2017,,,,,,,
PerkPa00,Paul Perkins,NYG,23,RB,11,4,2017
RudoTr00,Travis Rudolph,NYG,22,WR,7,1,2017
SmitLe00,Lee Smith,OAK,30,TE,16,9,2017
SneaWi00,Willie Snead,NOR,25,WR,11,7,2017
StewJo00,Jonathan Stewart,CAR,30,RB,15,10,2017
TomlEr01,Eric Tomlinson,NYJ,25,TE,14,12,2017
TrayAu00,Austin Traylor,DEN,24,TE,7,3,2017
BlueAl00,Alfred Blue,HOU,26,RB,11,0,2017
CarrLe00,Leonte Carroo,MIA,23,WR,14,0,2017
CarsCh00,Chris Carson,SEA,23,RB,4,3,2017
DiMaPa00,Patrick DiMarco,BUF,28,FB,16,9,2017
HamxC.00,C.J. Ham,MIN,24,RB,16,1,2017
MorrAl00,Alfred Morris,DAL,29,RB,14,5,2017
RipkAa00,Aaron Ripkowski,GNB,25,RB,16,2,2017
SproDa00,Darren Sproles,PHI,34,RB,3,0,2017
ThomLo00,Logan Thomas,BUF,26,TE,12,2,2017
TravRo00,Ross Travis,2TM,24,LB,15,3,2017
BohaTo00,Tommy Bohanon,JAX,27,FB,16,10,2017
ClayKa00,Kaelin Clay,2TM,25,WR,13,2,2017
CoatSa00,Sammie Coates,CLE,24,WR,12,1,2017
DeveJa00,James Develin,NWE,29,FB,16,7,2017
ForeDO00,D'Onta Foreman,HOU,21,RB,10,1,2017
HoomMi00,Michael Hoomanawanui,NOR,29,TE,14,10,2017
JohnDa08,David Johnson,ARI,26,RB,1,1,2017
LacyEd00,Eddie Lacy,SEA,27,RB,9,3,2017
MaloJo00,Josh Malone,CIN,21,WR,11,7,2017
MarsBy01,Byron Marshall,WAS,23,RB,4,0,2017
MickJa01,Jaydon Mickens,JAX,23,WR,10,0,2017
OlawJa00,Jamize Olawale,OAK,28,FB,12,0,2017
OlivBr01,Branden Oliver,LAC,26,RB,8,0,2017
2017,,,,,,,
ProsC.00,C.J. Prosise,SEA,23,RB,5,0,2017
QuicBr00,Brian Quick,WAS,28,WR,11,1,2017
SherAn00,Anthony Sherman,KAN,29,RB,16,3,2017
SterNe00,Neal Sterling,NYJ,25,WR,11,1,2017
StewAr00,ArDarius Stewart,NYJ,24,WR,15,2,2017
SwitRy00,Ryan Switzer,DAL,23,WR,16,0,2017
TateBr00,Brandon Tate,BUF,30,WR,13,1,2017
ThomLa04,Lawrence Thomas,NYJ,24,DE,14,4,2017
BarnKe00,Kenjon Barner,PHI,28,RB,13,1,2017
CrosAl00,Alan Cross,TAM,24,TE,8,4,2017
DaviTr03,Trevor Davis,GNB,24,WR,16,0,2017
GoldBr00,Brittan Golden,ARI,29,WR,13,0,2017
GrimXa00,Xavier Grimble,PIT,25,TE,15,2,2017
JohnCh04,Chris Johnson,ARI,32,RB,4,3,2017
JohnMa07,Marcus Johnson,PHI,23,WR,10,0,2017
KoyaBe00,Ben Koyack,JAX,24,TE,16,3,2017
MartFr00,Freddie Martino,TAM,26,WR,8,0,2017
McEvTa01,Tanner McEvoy,SEA,24,TE,15,0,2017
RainBo00,Bobby Rainey,BAL,30,RB,4,0,2017
SharHu01,Hunter Sharp,2TM,23,WR,3,1,2017
SmitKe03,Keith Smith,DAL,25,FB,16,3,2017
ThomMi04,Mike Thomas,LAR,23,WR,8,1,2017
ThomCh05,Chris Thompson,HOU,23,WR,13,0,2017
TregBr00,Bryce Treggs,CLE,23,WR,6,1,2017
WhitFo00,Fozzy Whittaker,CAR,28,RB,12,0,2017
BrowNo00,Noah Brown,DAL,21,WR,13,1,2017
ClarMi00,Michael Clark,GNB,22,WR,2,0,2017
DayeMa00,Matthew Dayes,CLE,23,RB,16,0,2017
EifeTy00,Tyler Eifert,CIN,27,TE,2,1,2017
HannJa00,James Hanna,DAL,28,TE,16,8,2017
2017,,,,,,,
HarrMa05,Maurice Harris,WAS,25,WR,6,0,2017
HillJe01,Jeremy Hill,CIN,25,RB,7,7,2017
HollJa03,Jacob Hollister,NWE,24,TE,15,1,2017
HuntAk01,Akeem Hunt,KAN,24,RB,15,0,2017
HuntJu00,Justin Hunter,PIT,26,WR,7,1,2017
JanoAn00,Andy Janovich,DEN,24,RB,16,4,2017
KellRo00,Robert Kelley,WAS,25,RB,7,7,2017
McGrSe00,Sean McGrath,LAC,30,TE,15,6,2017
McKeIs00,Isaiah McKenzie,DEN,22,WR,11,0,2017
PennEl00,Elijhaa Penny,ARI,24,RB,16,0,2017
ProsJa00,Jay Prosch,HOU,25,FB,16,5,2017
RicaPa00,Patrick Ricard,BAL,23,DT/FB,16,0,2017
RobeMi01,Michael Roberts,DET,23,TE,15,3,2017
StocLu00,Luke Stocker,2TM,29,TE,12,6,2017
SupePh00,Phillip Supernaw,TEN,27,TE,16,3,2017
TyexWi00,Will Tye,NYJ,26,TE,3,1,2017
WhalGr00,Griff Whalen,BAL,27,WR,2,0,2017
AbbrJa00,Jared Abbrederis,DET,27,WR,7,0,2017
BellBl00,Blake Bell,MIN,26,TE,13,3,2017
BrayQu00,Quan Bray,IND,24,WR,9,0,2017
DaniDa02,Darrell Daniels,IND,23,TE,12,3,2017
FergJo02,Josh Ferguson,IND,24,RB,10,0,2017
GentTa00,Tanner Gentry,CHI,23,QB,4,3,2017
GranCo00,Corey Grant,JAX,26,RB,16,0,2017
MattCh00,Chris Matthews,BAL,28,WR,6,0,2017
MaysDe00,Devante Mays,GNB,23,RB,8,0,2017
SmitDe06,De'Veon Smith,MIA,23,RB,5,0,2017
StroJa01,Jaelen Strong,2TM,23,WR,2,0,2017
TelfRa00,Randall Telfer,CLE,25,TE,16,14,2017
VitaDa00,Danny Vitale,CLE,24,FB,15,6,2017
2017,,,,,,,
WardTe00,Terron Ward,ATL,25,RB,14,0,2017
WheaMa00,Markus Wheaton,CHI,26,WR,11,0,2017
WillCh05,Chad Williams,ARI,23,WR,6,1,2017
WillNi02,Nick Williams,ATL,27,WR,1,0,2017
AgneJa00,Jamal Agnew,DET,22,DB,13,0,2017
AuclAn00,Antony Auclair,TAM,24,TE,8,3,2017
BurtMi00,Michael Burton,CHI,25,RB,16,3,2017
ByrdEm00,Emanuel Byrd,GNB,23,TE,1,0,2017
CharOr00,Orson Charles,KAN,26,TE,5,0,2017
ChesJe00,Jehu Chesson,KAN,24,WR,12,1,2017
ColeDe00,Derrick Coleman,ATL,27,FB,16,7,2017
CumbJe00,Jeff Cumberland,LAC,30,TE,7,3,2017
GibsSh00,Shelton Gibson,PHI,23,WR,5,0,2017
GreeTi00,Tion Green,DET,24,RB,5,0,2017
HallMa02,Marvin Hall,ATL,24,WR,8,0,2017
HendDe01,De'Angelo Henderson,DEN,25,RB,5,0,2017
HewiRy00,Ryan Hewitt,CIN,26,RB,13,3,2017
HeywDa00,Darrius Heyward-Bey,PIT,30,WR,16,0,2017
HikuCo00,Cole Hikutini,SFO,23,TE,4,0,2017
HillBr02,Brian Hill,2TM,22,RB,7,0,2017
JaniJe00,Jeff Janis,GNB,26,WR,16,0,2017
LineZa01,Zach Line,NOR,27,RB,12,4,2017
MaddTr01,Tre Madden,SEA,24,RB,8,3,2017
ManhCh00,Chris Manhertz,CAR,25,TE,16,4,2017
MurpMa03,Marcus Murphy,BUF,26,RB,1,0,2017
NatsJo00,Jojo Natson,NYJ,23,WR,7,0,2017
NixxRo01,Roosevelt Nix,PIT,25,RB,16,4,2017
PoweDa02,Darius Powe,NYG,23,WR,1,1,2017
ReedBe01,Bernard Reedy,2TM,26,WR,11,0,2017
SpriJe00,Jeremy Sprinkle,WAS,23,TE,11,5,2017
2017,,,,,,,
SwaiGe00,Geoff Swaim,DAL,24,TE,15,2,2017
TousFi00,Fitzgerald Toussaint,PIT,27,RB,6,0,2017
WashDw00,Dwayne Washington,DET,23,RB,5,0,2017
WattDe00,Derek Watt,LAC,25,RB,16,4,2017
WestTe00,Terrance West,BAL,26,RB,5,4,2017
WhitKe00,Kevin White,CHI,25,WR,1,1,2017
ArtiCa00,Cameron Artis-Payne,CAR,27,RB,13,0,2017
BellNi01,Nick Bellore,DET,28,LB,13,2,2017
BennAr00,Arrelious Benn,JAX,29,WR,9,0,2017
BoldBr00,Brandon Bolden,NWE,27,RB,16,0,2017
BrowMa02,Mack Brown,2TM,26,DB,4,0,2017
DougHa00,Harry Douglas,TEN,33,WR,2,0,2017
DunbLa00,Lance Dunbar,LAR,27,RB,4,0,2017
GaroJi00,Jimmy Garoppolo,SFO,26,QB,6,5,2017
GillMi00,Mike Gillislee,NWE,27,RB,9,2,2017
GrayMa00,MarQueis Gray,MIA,28,TE,16,0,2017
GrifGa00,Garrett Griffin,NOR,23,TE,3,0,2017
HamiCo00,Cobi Hamilton,HOU,27,WR,3,1,2017
HazeMa01,Matt Hazel,IND,25,WR,4,0,2017
HundBr00,Brett Hundley,GNB,24,QB,11,9,2017
JoneTa00,Taiwan Jones,BUF,29,RB,8,0,2017
