0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
GallWa00,2TM,27,RB,8,0,3,1,33.3%,21,21.0,0,1,21,7.0,0.1,2.6,0,2021
HallMa02,ATL,28,WR,2,0,1,1,100.0%,10,10.0,0,1,10,10.0,0.5,5.0,0,2021
HeinTa00,WAS,28,QB,16,15,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.1,-0.1,7,2021
2021,,,,,,,,,,,,,,,,,,
HelmDa01,LVR,26,TE,9,1,2,1,50.0%,-1,-1.0,0,0,0,-0.5,0.1,-0.1,0,2021
HillKy00,GNB,23,RB,8,0,2,1,50.0%,5,5.0,0,0,5,2.5,0.1,0.6,0,2021
HookAm00,TEN,23,FS,12,12,1,1,100.0%,6,6.0,0,1,6,6.0,0.1,0.5,0,2021
HopkBr01,LAR,24,TE,5,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.2,1.8,0,2021
IsabAn00,ARI,25,WR,8,0,1,1,100.0%,13,13.0,0,1,13,13.0,0.1,1.6,0,2021
JohnLa01,PHI,31,RT,13,13,1,1,100.0%,5,5.0,1,1,5,5.0,0.1,0.4,0,2021
JoneDa05,NYG,24,QB,11,11,1,1,100.0%,16,16.0,0,1,16,16.0,0.1,1.5,7,2021
LewiTo00,MIA,29,WR,2,0,2,1,50.0%,7,7.0,0,1,7,3.5,0.5,3.5,0,2021
LockDr00,DEN,25,QB,6,3,1,1,100.0%,1,1.0,0,0,1,1.0,0.2,0.2,2,2021
LongHu00,MIA,23,TE,7,2,3,1,33.3%,8,8.0,0,0,8,2.7,0.1,1.1,0,2021
McDeCo00,NYJ,29,T,6,3,1,1,100.0%,1,1.0,1,1,1,1.0,0.2,0.2,0,2021
McFaAn00,PIT,22,RB,2,0,1,1,100.0%,11,11.0,0,1,11,11.0,0.5,5.5,0,2021
MerrKi00,MIA,24,WR,2,0,3,1,33.3%,13,13.0,0,1,13,4.3,0.5,6.5,0,2021
MundJo00,LAR,27,TE,6,0,1,1,100.0%,9,9.0,0,1,9,9.0,0.2,1.5,0,2021
NallRy00,CHI,26,RB,9,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.4,0,2021
OzigDe01,2TM,25,RB,3,0,1,1,100.0%,7,7.0,0,1,7,7.0,0.3,2.3,0,2021
PintDa00,IND,25,G,16,3,1,1,100.0%,2,2.0,1,1,2,2.0,0.1,0.1,0,2021
PricBo00,DET,23,DB,15,2,1,1,100.0%,17,17.0,0,1,17,17.0,0.1,1.1,0,2021
RemmMi00,KAN,32,T,4,2,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.3,-0.5,0,2021
RobeAn00,2TM,33,WR,16,0,2,1,50.0%,35,35.0,0,1,35,17.5,0.1,2.2,3,2021
RodgAa00,GNB,38,QB,16,16,1,1,100.0%,-4,-4.0,0,0,-4,-4.0,0.1,-0.3,3,2021
RounLa00,LAC,22,RB,12,0,2,1,50.0%,-1,-1.0,0,0,0,-0.5,0.1,-0.1,0,2021
SpenDi00,DEN,29,WR,15,0,4,1,25.0%,-3,-3.0,0,0,0,-0.8,0.1,-0.2,2,2021
SteeTe01,DAL,24,RT/LT,16,13,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,2021
ThomAn02,NYG,22,LT,13,13,1,1,100.0%,2,2.0,1,1,2,2.0,0.1,0.2,0,2021
TomlEr01,BAL,29,TE,17,7,1,1,100.0%,7,7.0,0,0,7,7.0,0.1,0.4,0,2021
WhitKe00,NOR,29,WR,6,1,5,1,20.0%,38,38.0,0,1,38,7.6,0.2,6.3,0,2021
WilkCh00,MIA,26,RDE,17,17,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,1,2021
WillSe00,DEN,21,WR,2,1,1,1,100.0%,34,34.0,0,1,34,34.0,0.5,17.0,0,2021
WillTr06,CIN,24,RB,5,0,2,1,50.0%,4,4.0,0,0,4,2.0,0.2,0.8,0,2021
2021,,,,,,,,,,,,,,,,,,
WinsEa00,NOR,25,WR,3,1,1,1,100.0%,5,5.0,0,0,5,5.0,0.3,1.7,0,2021
YeldDe00,TAM,26,TE,5,0,1,1,100.0%,0,0.0,0,0,0,0.0,0.2,0.0,0,2021
AdamRo01,CHI,27,WR,1,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
AlliGe01,DET,27,WR,3,1,2,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
BenjTr00,SFO,32,WR,10,0,5,0,0.0%,0,,0,0,0,0.0,0.0,0.0,1,2021
BradDa00,LAC,24,FB,2,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
BrowJo02,3TM,31,WR,4,0,3,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
CampTe00,LAC,28,RCB,16,7,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
ClevTy00,DEN,24,WR,7,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
CoulIs00,CHI,23,WR,3,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
CrosKe00,NYG,25,DB,16,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
DawkDi00,BUF,27,LT,16,15,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
ElleBe00,MIN,25,TE,5,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
HuntJa01,PHI,23,RB,1,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
HurtJa00,PHI,23,QB,15,15,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,9,2021
McElCo00,TAM,29,TE,2,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
MoorDa03,2TM,26,WR,3,0,2,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
NelsMa00,DET,26,RT,13,11,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
RiccGi00,CAR,25,FB,16,1,2,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
SargMe00,3TM,24,RB,7,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
SmitDe04,JAX,29,WR,4,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
SmitVy00,NYJ,25,WR,2,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
SullSt00,CAR,25,TE,3,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
ThomCo03,CAR,28,TE,11,2,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
WillTr21,SFO,33,LT,15,15,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2021
WilsZa00,NYJ,22,QB,13,13,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,5,2021
2021,,,,,,,,,,,,,,,,,,
